id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45152885,Appartement Rosemont Montréal,50857734,Karelle,,Rosemont-La Petite-Patrie,45.55892,-73.58704,Entire home/apt,100,7,1,2020-10-12,0.08,1,157,0,
45155514,Le Studio Rosemont,152596240,Alex,,Rosemont-La Petite-Patrie,45.5395,-73.58984,Entire home/apt,40,5,6,2021-02-03,0.54,6,0,4,
45159290,Cozy loft,364693693,Ghita,,Ville-Marie,45.5014,-73.55532,Entire home/apt,300,2,2,2021-09-06,0.23,4,86,2,
45161523,Luxury Downtown Montreal Studio in YUL 26th Floor,2438875,Larby-Mariama,,Ville-Marie,45.49539,-73.5745,Entire home/apt,66,60,0,,,3,136,0,
45165585,Beautiful room in the heart of the Village 2,194521685,Sylvain,,Ville-Marie,45.5208,-73.55503,Private room,75,1,34,2021-10-11,2.70,3,37,31,
45174636,Cozy one bedroom full apartment heart of Montreal,104391912,Rizzoli,,Ville-Marie,45.49189,-73.58355,Entire home/apt,88,2,12,2021-10-09,1.10,1,157,12,
45178578,Wonderfully View in Montreal Downtown 5 people,364861371,Bita,,Ville-Marie,45.4952,-73.58019,Entire home/apt,163,1,4,2021-05-02,0.34,8,70,3,
45180455,"One Bedroom-Furnished, in the Golden Square Mile",7595127,Diana,,Ville-Marie,45.50056,-73.58156,Entire home/apt,55,14,0,,,2,0,0,
45186233,High End One Bedroom Montreal  Prime Location TDC2,189351177,Sahand,,Ville-Marie,45.49682,-73.56814,Entire home/apt,67,25,2,2021-08-31,0.79,1,258,2,
45187000,"Sunny large private room indoor pool, sauna, gym",221964867,Madeleine,,Westmount,45.48716,-73.58714,Private room,63,3,2,2021-09-15,2,2,145,2,
45187658,Location en Plein cœur de Montréal,364941759,Alexandre,,Le Plateau-Mont-Royal,45.51796,-73.57491,Private room,27,3,1,2020-09-20,0.08,1,0,0,
45188031,Logement de charme en plein coeur de Rosemont,355072276,Éva,,Rosemont-La Petite-Patrie,45.54925,-73.59578,Entire home/apt,82,30,4,2021-08-30,0.30,1,350,3,
45189015,"Cozzy and quiet private room, excellent location",1143998,Adriana,,Ville-Marie,45.51581,-73.56218,Private room,100,2,2,2020-09-13,0.15,9,0,0,
45193297,|AMAZING LOCATION | 1 SPACIOUS BEDROOM|Brand new,361968592,Benjamin,,Le Plateau-Mont-Royal,45.51827,-73.59089,Entire home/apt,103,2,21,2021-10-12,1.71,6,259,18,
45198332,double room In Plateau,6279728,Ann,,Le Plateau-Mont-Royal,45.53146,-73.58786,Private room,22,30,1,2020-12-31,0.10,8,317,1,
45198833,Brand new studio in the heart of Montreal/Old Port,7758972,David,,Ville-Marie,45.51016,-73.55911,Entire home/apt,74,2,14,2021-09-05,14,1,119,14,
45200790,Peaceful and private nest in the heart of DOWNTOWN,365073966,Phuong,,Ville-Marie,45.51115,-73.5627,Entire home/apt,90,2,18,2021-07-22,1.80,1,318,16,
45200821,Charming Montreal home in Cote des Neiges area,116129550,Lydia,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50666,-73.61996,Entire home/apt,200,32,0,,,1,0,0,
45203684,Belle chambre disponible (lit Queen),365105759,Laëtitia,,Ville-Marie,45.52258,-73.56539,Private room,30,11,1,2020-09-15,0.08,1,0,0,
45204527,"Great View, Modern Unit, Walk everywhere + Parking",315956014,Edward,,Ville-Marie,45.49719,-73.58084,Entire home/apt,140,1,14,2021-09-06,1.25,51,75,10,
45205584,Magnifique sous-sol toute équipée pour une famille,362221016,Michel,,Saint-Léonard,45.59709,-73.5944,Entire home/apt,150,5,0,,,1,89,0,
45207075,️New and Super Well-Located Condo️,365174611,Jinying,,Ville-Marie,45.51104,-73.5697,Entire home/apt,55,32,131,2021-03-19,10.65,1,0,125,
45208196,Sleek*brand-new*2 BRs 2 queen*Gym 24/7,341788646,Buzz,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46556,-73.61599,Entire home/apt,89,1,26,2021-08-21,1.94,11,130,23,
45220369,Three Bedroom Apartment 5min away from Mount Royal,306652181,Nicolas & Eva,,Le Plateau-Mont-Royal,45.51935,-73.59041,Entire home/apt,90,2,45,2021-10-05,5.08,1,0,45,
45220375,Condo in ancestral building with relaxing design,365291349,Condo-Hotel,,Le Plateau-Mont-Royal,45.51971,-73.573,Entire home/apt,242,1,14,2021-02-07,1.41,2,333,11,
45222924,Room in lower duplex with nice Backyard,76621040,Michel,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.45927,-73.63546,Private room,21,1,4,2021-01-31,0.32,2,133,3,
45224078,"Big and beautiful 3 1/2, All included.",365336415,Samuel,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50988,-73.62713,Entire home/apt,50,7,3,2021-03-31,0.23,1,168,2,
45224320,Free Street Parking,267241895,Habib,,Le Plateau-Mont-Royal,45.51444,-73.57459,Entire home/apt,99,1,0,,,1,0,0,
45231029,Bright & quiet 1-bedroom - Top floor - St Henri,3984292,Yoann & Markus,,Le Sud-Ouest,45.47267,-73.58232,Entire home/apt,50,31,3,2020-12-19,1.11,2,261,2,
45231349,"suite on the ground floor, Plateau",6279728,Ann,,Le Plateau-Mont-Royal,45.52933,-73.58974,Private room,20,30,0,,,8,93,0,
45235805,Super appart tout équipé.,78039591,Adrien,,Le Sud-Ouest,45.47764,-73.58088,Entire home/apt,40,18,0,,,2,0,0,
45254173,Magnifique condo de 75m2 à 2 min du metro,175331289,Angèle,,Ville-Marie,45.51325,-73.55726,Entire home/apt,150,40,5,2020-12-16,0.41,1,310,5,
45254773,St Denis 2 bedroom comfort apartment,365175311,Shahram,,Le Plateau-Mont-Royal,45.5187,-73.56767,Entire home/apt,99,1,3,2020-12-23,0.22,1,0,2,
45256956,one bedroom apartment in heart of downtown,130737755,Sanaz,,Ville-Marie,45.49105,-73.58197,Entire home/apt,75,30,1,2020-09-07,0.07,1,363,0,
45269512,2BR apt fully furnished with utilities - Sublet,24466392,Gioele,,Ville-Marie,45.53143,-73.56058,Entire home/apt,104,90,0,,,1,0,0,
45275547,Logement près du marché Atwater avec jardin privé,5199136,Chantal & Sylvain,,Le Sud-Ouest,45.47647,-73.57971,Entire home/apt,100,7,1,2020-12-05,0.10,1,37,1,
45276647,5 1/2 dans montréal proche du métro Saint-Michel,12243469,Matthieu,,Villeray-Saint-Michel-Parc-Extension,45.56093,-73.60921,Private room,106,1,8,2021-09-07,0.72,1,176,7,
45282550,2 Bedroom condo with exceptional view/BalconyJ,101075118,John,,Le Sud-Ouest,45.49277,-73.55578,Entire home/apt,150,1,0,,,7,34,0,
45283815,"Apt 1 chambre, 10 min centre ville, mensuelle",15224901,Cristina,,Le Sud-Ouest,45.47726,-73.57258,Entire home/apt,50,31,2,2021-09-30,0.17,8,348,2,
45285098,"Private room and bathroom,  best Mtl location",1143998,Adriana,,Ville-Marie,45.51768,-73.56083,Private room,100,2,1,2020-09-07,0.07,9,0,0,
45286375,"DOWNTOWN Modern & Comfy Studio, Central to Mtl",365980286,Colin,,Le Plateau-Mont-Royal,45.5088,-73.57758,Entire home/apt,65,2,32,2021-08-16,2.44,7,0,25,
45287073,Stylish & Classy Studio in the heart of Montreal,365980286,Colin,,Le Plateau-Mont-Royal,45.50743,-73.57586,Entire home/apt,65,2,59,2021-06-18,5.50,7,0,47,
45287097,Stylish & Modern Studio Apt near DOWNTOWN Montreal,365980286,Colin,,Le Plateau-Mont-Royal,45.50889,-73.57647,Entire home/apt,65,2,35,2021-07-07,2.73,7,0,26,
45289126,Delightful Nights in Downtown Montreal !,42756444,M,,Ville-Marie,45.49451,-73.58257,Entire home/apt,29,1,2,2020-09-30,0.15,1,0,0,
45295499,"Clean 3bd apt, quiet neighborhood",109723626,Michelle,,Montréal-Ouest,45.45582,-73.65395,Private room,28,3,5,2021-09-01,0.40,1,81,3,
45298049,"Gorgeous DOWNTOWN Apt near McGill, Center of MTL",365980286,Colin,,Le Plateau-Mont-Royal,45.50861,-73.57635,Entire home/apt,65,2,49,2021-08-31,4.40,7,0,46,
45298366,❤ of City✸Monthly Option✸GORGEOUS✸Steps to Canal,366095234,Sam,,Le Sud-Ouest,45.49172,-73.55726,Entire home/apt,128,1,10,2021-09-25,1.06,6,0,9,
45298375,Le Prince,124060044,Wana,,Ville-Marie,45.49189,-73.58078,Entire home/apt,114,1,21,2021-09-29,7.68,4,356,21,
45299006,❤ of City✸Monthly Option✸GORGEOUS✸Steps to Canal✸,366095234,Sam,,Le Sud-Ouest,45.49079,-73.5594,Entire home/apt,128,2,14,2021-09-15,14,6,36,11,
45299387,(608) Studio Hutchison Downtown,300085791,Chloé,,Le Plateau-Mont-Royal,45.50941,-73.57411,Entire home/apt,59,1,5,2021-03-11,0.40,5,198,3,
45301747,Bejewelled! 2 BDM | 1 BATH in Plateau- min 6months,160219645,Luxury,,Outremont,45.5172,-73.59651,Entire home/apt,60,180,0,,,2,365,0,
45302802,Private room in a cozy home,37248090,Lea,,Rosemont-La Petite-Patrie,45.53564,-73.60895,Private room,30,5,0,,,1,0,0,
45309672,Belle chambre pour un séjour agréable,110630272,Johnson / Espace Tremplin,,Montréal-Nord,45.5912,-73.6267,Private room,29,7,0,,,6,28,0,
45310188,The Old Town Condo,259225758,Jihed,,Ville-Marie,45.49913,-73.55946,Entire home/apt,160,3,0,,,1,0,0,
45310833,Magnifique appartement à 10min du centre ville.,308294553,Peter Malonge,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47334,-73.60959,Entire home/apt,87,1,2,2020-09-28,0.15,1,0,0,
45316596,Bel appart meublé 2ch-Furnished 2Br all inclusive,42122245,Solenn,,Mercier-Hochelaga-Maisonneuve,45.57276,-73.54193,Entire home/apt,56,31,2,2021-06-20,0.17,1,255,2,
45317306,Renovated 2 bedroom apartment (close to metro),366301364,Airbnb,,Le Sud-Ouest,45.45392,-73.59779,Entire home/apt,100,2,4,2021-09-28,2.67,1,165,4,
45328342,❤ of City✸Monthly Option✸GORGEOUS✸Steps to Canal,366095234,Sam,,Le Sud-Ouest,45.491,-73.55941,Entire home/apt,119,2,20,2020-11-11,1.50,6,32,17,
45328718,❤ of City✸Monthly Option✸GORGEOUS✸Steps to Canal,366095234,Sam,,Le Sud-Ouest,45.49031,-73.55813,Entire home/apt,119,1,12,2021-10-11,0.94,6,0,9,
45329446,❤ ofCity✸Monthly✸GORGEOUS✸Steps to Canal✸Parking,366095234,Sam,,Le Sud-Ouest,45.49043,-73.5574,Entire home/apt,115,2,11,2021-09-17,7.86,6,36,9,
45329738,Condo Métro Honoré-Beaugrand avec stationnement,9276924,Jean-François,,Mercier-Hochelaga-Maisonneuve,45.5929,-73.52417,Entire home/apt,80,2,0,,,1,0,0,
45334209,Centre-ville : Appartement rénové pour long séjour,3422918,Lynda,,Ville-Marie,45.53044,-73.55206,Entire home/apt,110,7,3,2021-09-17,0.98,1,329,3,
45334817,Montréal Home with care,133416652,Amyn,,Le Plateau-Mont-Royal,45.52175,-73.58111,Entire home/apt,42,6,15,2021-01-22,1.24,1,0,13,
45340684,Montréal Home with a View,366523437,Shan,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47024,-73.6126,Private room,50,1,0,,,1,0,0,
45344243,Chic apartment in the heart of downtown Montreal,37168247,Melissa Déborah,,Le Sud-Ouest,45.49136,-73.55835,Entire home/apt,150,2,0,,,1,0,0,
45345188,Plateau : quiet apartment near Mt-Royal street,365617778,Rouzaud,,Le Plateau-Mont-Royal,45.52097,-73.58651,Entire home/apt,99,2,12,2020-11-25,0.94,1,0,10,
45345353,Beautiful Brand New Downtown 2BEDROOM w/Amenities!,21391100,Sebastian,,Ville-Marie,45.48908,-73.57835,Entire home/apt,77,120,0,,,1,78,0,
45346223,"Chambre convenable, propre incluant petit déjeuner",8515258,Yvan,,Mercier-Hochelaga-Maisonneuve,45.58413,-73.56077,Private room,30,1,0,,,1,0,0,
45346637,I,134948089,Nagy,,Pierrefonds-Roxboro,45.48639,-73.85361,Entire home/apt,149,30,0,,,1,83,0,
45352098,Cozy Apartment in Concordia Area Close to metro,366638851,Katereh,,Ville-Marie,45.49697,-73.58055,Entire home/apt,112,1,10,2021-04-24,1.96,3,79,10,
45361483,Tranquillité au centre ville,96843998,Chantal,,Ville-Marie,45.51999,-73.56111,Entire home/apt,65,29,0,,,1,324,0,
45378364,Private Appartment- 5 Minutes away from AIRPORT!,42126040,Leila And Elias,,Dorval,45.44912,-73.77171,Entire home/apt,104,1,41,2021-09-17,3.19,1,312,36,
45379317,Petite chambre dans un grand appart (avec 2 chats),18144176,Marie-Hélène,,Le Plateau-Mont-Royal,45.53364,-73.58313,Private room,31,1,1,2020-09-25,0.08,1,0,0,
45381085,⫸Private Corporate Meeting Space - Old MTL!⫷,123977554,Espace,,Ville-Marie,45.50211,-73.55635,Entire home/apt,313,1,0,,,4,0,0,
45381691,Attraction Destination Crescent & Bell Center,366638851,Katereh,,Ville-Marie,45.49559,-73.57724,Entire home/apt,133,1,36,2021-06-29,2.71,3,67,33,
45381926,large terrace +4 bdrooms in large aptmt near metro,366948627,Joe,,Le Sud-Ouest,45.45649,-73.59702,Private room,39,1,20,2021-08-30,1.53,9,362,19,
45382339,Peace & Beauty ✧ Wi-Fi + Laundry Machines ✓,276668474,Christophe,,Mercier-Hochelaga-Maisonneuve,45.54917,-73.54813,Entire home/apt,146,2,7,2021-08-28,0.69,3,141,7,
45386245,L’espérance,359578833,Arbi,,Rosemont-La Petite-Patrie,45.55512,-73.57977,Private room,80,1,0,,,1,0,0,
45392105,Lux 2 bedroom / 2 bath/2 balconies WIFI/ free Park,178861975,Marina,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47377,-73.60625,Entire home/apt,199,31,4,2021-04-25,0.62,5,253,4,
45396606,Room 102 | Maison Sainte-Thérèse,113699303,Maisons & Co,,Ville-Marie,45.50797,-73.55424,Entire home/apt,203,2,2,2021-09-06,0.98,25,301,2,
45398250,Hôtel à la maison - Plat-Ô #5 sur le Plateau,28249488,Hôtel À La Maison,,Le Plateau-Mont-Royal,45.51424,-73.57323,Entire home/apt,50,31,0,,,14,138,0,
45398526,Montreal near Guy Concordia  3 beds free Parking,80972215,Anda,,Ville-Marie,45.49388,-73.58229,Entire home/apt,148,2,10,2021-10-11,1.35,6,49,8,
45399661,Super  Access DWT/Concordia/Bell Center/ Metro,366638851,Katereh,,Ville-Marie,45.49678,-73.57862,Entire home/apt,114,1,28,2021-09-06,3.61,3,48,26,
45400414,Stylish and Comfortable Studio near DOWNTOWN,365980286,Colin,,Le Plateau-Mont-Royal,45.50683,-73.57611,Entire home/apt,65,2,35,2021-08-21,2.88,7,0,31,
45400738,Modern & Elegant Studio near DOWNTOWN and Plateau,365980286,Colin,,Le Plateau-Mont-Royal,45.50666,-73.57603,Entire home/apt,55,2,48,2021-09-01,3.73,7,0,42,
45409960,The Green Studio in DWT beside of Concordia/Metro,367215099,Hanif,,Ville-Marie,45.49554,-73.57907,Entire home/apt,39,1,0,,,2,42,0,
45410616,The Green Studio in DWT beside of Concordia/Metro,367215099,Hanif,,Ville-Marie,45.49563,-73.57893,Entire home/apt,29,1,0,,,2,0,0,
45410972,Beautiful apartment in the heart of East Montreal,16011719,Jennifer,,Mercier-Hochelaga-Maisonneuve,45.57052,-73.53469,Entire home/apt,189,2,14,2021-10-12,1.19,1,360,12,
45419240,Cozy room in a charming condo in heart of plateau,7979508,Mina,,Le Plateau-Mont-Royal,45.5326,-73.5917,Private room,70,1,0,,,1,0,0,
45422388,Condos à louer laurier,367381525,Fethi,,Le Plateau-Mont-Royal,45.52191,-73.58967,Entire home/apt,110,30,0,,,1,177,0,
45430720,Grand et paisible 3 et demi dans le Vieux-Rosemont,9090951,Joanie,,Rosemont-La Petite-Patrie,45.54927,-73.57868,Entire home/apt,80,2,0,,,1,0,0,
45433013,Chambre dans grand appartement duplex,2951939,Audrey,,Le Plateau-Mont-Royal,45.53231,-73.57404,Private room,50,1,0,,,3,0,0,
45435354,chambres à louer dans un 7/5 endroit paisible.,72767489,Zaid,,Le Plateau-Mont-Royal,45.51915,-73.56806,Private room,35,1,0,,,1,347,0,
45438355,Night Watch Downtown Montreal !,367480539,Ted,,Ville-Marie,45.49695,-73.58127,Entire home/apt,95,1,31,2020-10-04,2.62,8,65,30,
45439140,Chambre pour voyageur,367546146,Abel,,Montréal-Nord,45.59589,-73.63342,Private room,29,1,0,,,1,365,0,
45443202,1 Bedroom - Magnificent appartment - Montreal,266160273,Moussa,,Côte-Saint-Luc,45.45962,-73.65965,Private room,35,2,3,2020-11-29,0.23,1,0,1,
45444192,Montréal: Grande chambre cosy et ensoleillée,72369747,Laigneau,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50058,-73.62027,Private room,26,15,0,,,1,16,0,
45448160,SPACIOUS 5 ½ ON THE GROUND FLOOR WITH BAKCKYARD,194109480,Catherine,,Le Plateau-Mont-Royal,45.51848,-73.5801,Entire home/apt,89,30,0,,,2,0,0,
45452888,Nice and clean place,68498188,Abed,,Ahuntsic-Cartierville,45.55624,-73.6292,Entire home/apt,120,1,0,,,1,179,0,
45455303,Métro Jarry à 3 minutes de marches  Grand 5 1/2,318986070,Xavier,,Villeray-Saint-Michel-Parc-Extension,45.54256,-73.6253,Entire home/apt,7000,30,0,,,3,106,0,
45463315,Belle grande appartement tranquille au Mont-Royal,228974040,Keven,,Le Plateau-Mont-Royal,45.53609,-73.56537,Entire home/apt,47,2,0,,,1,0,0,
45463710,BRIGHT ***2BDR*** DORVAL near the water,20049453,Hubert,,Dorval,45.44032,-73.73133,Entire home/apt,120,32,1,2021-10-03,1,62,69,1,
45467677,📍Right on Sainte-Catherine West street🌃,218127601,J.,,Ville-Marie,45.49231,-73.58192,Entire home/apt,50,1,0,,,1,0,0,
45468283,Feeling as Home In The Heart of DT/Concordia metro,364560672,Sara,,Ville-Marie,45.49659,-73.58124,Entire home/apt,29,1,7,2021-04-12,0.57,4,0,6,
45468466,BIG SUNSHINE Close to Concordi/Bell Center & DT,364560672,Sara,,Ville-Marie,45.49517,-73.58265,Entire home/apt,101,1,20,2021-09-25,1.90,4,66,20,
45468602,Concordia Uni/Metro in front of the building DT,364560672,Sara,,Ville-Marie,45.49708,-73.57875,Entire home/apt,107,1,22,2021-09-10,3.47,4,70,22,
45490495,Studio 45ème étage Tour des Canadiens 2,111044342,Jenny,,Ville-Marie,45.49617,-73.5689,Entire home/apt,55,31,0,,,1,196,0,
45496433,Comfy studio in the heart of downtown Montréal,24817411,Roxane,,Ville-Marie,45.49079,-73.58171,Entire home/apt,120,1,0,,,1,223,0,
45496897,Charmant et spacieux condo dans le St-Henri!!,368191313,Emilie,,Le Sud-Ouest,45.47049,-73.58969,Entire home/apt,125,1,15,2021-09-09,1.21,1,338,14,
45496973,Clean and originally decorated apartment with fast internet,44592296,Maxime,,Mercier-Hochelaga-Maisonneuve,45.55253,-73.54733,Entire home/apt,100,1,34,2021-08-09,2.76,4,256,32,
45501539,Exceptional view of the water in Old Montreal,203048480,Jessica,,Ville-Marie,45.50721,-73.55344,Private room,89,1,41,2021-07-07,3.24,7,226,35,
45507024,"Beautiful, Modern Condo with a View!",61456474,Leila,,Ville-Marie,45.51026,-73.56708,Entire home/apt,77,31,1,2021-05-06,0.19,3,140,1,
45514079,Bright Cozy BD in the Beautiful Mile-End,144298988,Mariane,,Le Plateau-Mont-Royal,45.52389,-73.60121,Private room,50,14,0,,,2,296,0,
45517685,Westmount gem with garden,368471117,Jonathan,,Westmount,45.479,-73.599,Entire home/apt,100,28,8,2021-08-29,0.69,1,68,7,
45525609,Penthouse★ Zen ★ Modern★Corporate★Relocation★,117827514,Alex,,Rosemont-La Petite-Patrie,45.53838,-73.60578,Entire home/apt,95,30,1,2021-08-02,0.41,17,63,1,
45528756,Grand appartement 5 et demie à louer,368589363,Farah,,Le Plateau-Mont-Royal,45.52826,-73.57563,Entire home/apt,95,30,1,2021-09-03,0.71,1,256,1,
45535784,Beautiful ! 2 room of the Village! 3 to 4 people,194521685,Sylvain,,Ville-Marie,45.52269,-73.55722,Private room,173,1,2,2021-07-24,2,3,35,2,
45541743,Magnifique 3 pièces et demie,405306,Marie-Elisabeth,,Rosemont-La Petite-Patrie,45.55254,-73.58615,Entire home/apt,100,32,0,,,1,203,0,
45546351,Amazing Apartment in Montreal,368604095,Ludwisch,,Montréal-Nord,45.60381,-73.62578,Entire home/apt,59,1,37,2021-09-25,2.94,1,73,34,
45547156,❤☛ Mediterranean room in center of Montreal ♆,162142276,Nando,,Rosemont-La Petite-Patrie,45.53625,-73.61139,Private room,35,2,19,2021-08-16,1.83,3,272,19,
45548133,Your home in Montreal,25302502,Kelly E Juventino,,Ville-Marie,45.49712,-73.55595,Entire home/apt,41,30,0,,,2,0,0,
45556564,"Recently built studio apartment, heart of downtown",92694241,Cedric,,Ville-Marie,45.51536,-73.56324,Entire home/apt,69,1,58,2021-10-12,4.90,3,2,57,
45557161,NEW Modern Project ~ Views ~ Parking + Rooftop,343115575,Lola,,Ville-Marie,45.511,-73.56775,Entire home/apt,193,2,5,2021-09-13,5,3,330,5,
45559211,St.Denis 2 Bedrm Apartment DT,368735786,Shyva,,Le Plateau-Mont-Royal,45.51813,-73.56747,Entire home/apt,106,1,16,2021-08-29,6.76,4,53,16,
45560058,Old port Montreal appartement,368465264,Yahia,,Ville-Marie,45.51434,-73.56381,Entire home/apt,40,1,1,2020-12-13,0.10,2,0,1,
45563492,Cozy Vibe ✦ In The Plateau Wifi + HD TV ✓,119617572,Alain,,Le Plateau-Mont-Royal,45.51839,-73.58245,Entire home/apt,94,28,3,2021-08-31,0.26,6,195,3,
45566379,GALIONE HOME,207762907,Maïté,,Mercier-Hochelaga-Maisonneuve,45.5448,-73.54529,Entire home/apt,90,1,1,2020-10-03,0.08,1,0,0,
45569080,❤★ Double Comfortable Bright Room + Balcony MTL ☀,162142276,Nando,,Rosemont-La Petite-Patrie,45.53771,-73.61264,Private room,41,2,17,2021-08-21,1.48,3,316,17,
45575742,Photographer's Loft,68297510,Adam,,Le Sud-Ouest,45.48839,-73.56652,Entire home/apt,115,1,23,2021-08-08,2.06,1,11,23,
45576017,Great view loft,364693693,Ghita,,Ville-Marie,45.49953,-73.55702,Entire home/apt,299,2,2,2021-09-05,1.11,4,86,2,
45576175,Sky Loft,364693693,Ghita,,Ville-Marie,45.49985,-73.55669,Entire home/apt,227,3,2,2021-09-06,0.98,4,86,2,
45578294,Stylish Studio in Montreal by LeQube,1761366,LeQube,,Le Plateau-Mont-Royal,45.521042,-73.577042,Entire home/apt,120,1,7,2021-07-03,0.57,20,339,6,
45581150,"Private room, private entrance, great location",369135518,Atanas,,Saint-Laurent,45.50977,-73.67766,Private room,25,31,17,2021-04-30,1.54,3,320,17,
45581716,"Dazzling new apt , free parking, near DT, metro",241726747,Patrick,,Verdun,45.45836,-73.57081,Entire home/apt,116,100,4,2020-10-24,1.17,12,134,4,
